"title","Street Tree Planting"
"copyright","Copyright (c) 2022 NYC Department of Parks and Recreation"
"link","http://nyc.gov/parks/treework"
"description","NYC Department of Parks and Recreation"
"language","en-us"
"lastBuildDate","2022-08-15 00:49:46"
"note","The raw data contained here may be displayed differently than what appears on the Tree Work Hub reports at nyc.gov/parks/treework, due to post-processing of the data to make it readable for the web (e.g. updated addresses, entries not displayed due to missing addresses, reformatted dates, etc.)."
"lng","lat","Borough","ZipCode","BuildingNumber","StreetName","FiscalYear","PlantingSpaceID","CommunityBoard","PlantingSeason","CityCouncil","TreeID","WOId","WOStatus","CompletedDate"
" -73.93027544","40.64185149","Brooklyn","11203","803","EAST  49 STREET","0","4017060","317","05/31/2022","45","12838013","11114134","Completed","2022-05-09 00:00:00"
" -73.93026355","40.64173860","Brooklyn","11203","803","EAST 49 STREET","0","8763470","317","05/31/2022","45","12838014","15472255","Completed","2022-05-09 00:00:00"
" -73.93022431","40.64139161","Brooklyn","11203","817","EAST 49 STREET","0","7205222","317","05/31/2022","45","12838015","11067505","Completed","2022-05-09 00:00:00"
" -73.93019795","40.64117924","Brooklyn","11203","827","EAST 49 STREET","0","7205223","317","05/31/2022","45","12838016","11105669","Completed","2022-05-09 00:00:00"
" -73.93011176","40.64032831","Brooklyn","11203","865","EAST 49 STREET","0","7206050","317","05/31/2022","45","12852244","11105662","Completed","2022-05-09 00:00:00"
" -73.93019454","40.63988116","Brooklyn","11203","4823","FOSTER AVENUE","0","7202616","317","05/31/2022","45","12838017","11105664","Completed","2022-05-09 00:00:00"
" -73.93007838","40.63996433","Brooklyn","11203","4901","FOSTER AVE","0","9340800","317","05/31/2022","45","12852245","16884091","Completed","2022-05-09 00:00:00"
" -73.93002045","40.63947578","Brooklyn","11203","4902","FOSTER AVENUE","0","7202620","317","05/31/2022","45","12852246","11105671","Completed","2022-05-09 00:00:00"
" -73.92997761","40.63780137","Brooklyn","11203","968","EAST 49 STREET","0","7202635","317","05/31/2022","45","12838018","11114260","Completed","2022-05-09 00:00:00"
" -73.92997248","40.63774894","Brooklyn","11203","970","EAST 49 STREET","0","7184085","317","05/31/2022","45","12852247","11105677","Completed","2022-05-09 00:00:00"
" -73.93281782","40.63734751","Brooklyn","11203","970","EAST 46 STREET","0","4032151","317","05/31/2022","45","12852248","11119190","Completed","2022-05-09 00:00:00"
" -73.81736255","40.75720300","Queens","11355","146-11","CHERRY AVENUE","0","3641384","407","05/31/2022","20","12855042","15873597","Completed","2022-05-18 00:00:00"
" -73.96283563","40.79591878","Manhattan","10025","11","WEST 102 STREET","0","2312845","107","05/31/2022","7","0","18040813","Not Completed",""
" -73.91353176","40.65437229","Brooklyn","11212","1235","LINDEN BLVD","0","9230179","317","05/31/2022","42","12863037","16610021","Completed","2022-05-10 00:00:00"
" -73.91510531","40.65442974","Brooklyn","11212","1181","LINDEN BLVD","0","9230175","317","05/31/2022","42","12838019","16610026","Completed","2022-05-10 00:00:00"
" -73.91480811","40.65519569","Brooklyn","11212","531","E 96 ST","0","9230181","317","05/31/2022","42","12863038","16610023","Completed","2022-05-10 00:00:00"
" -73.91466049","40.65506458","Brooklyn","11212","539","E 96 ST","0","9230176","317","05/31/2022","42","12838020","16610024","Completed","2022-05-10 00:00:00"
" -73.91622278","40.65385232","Brooklyn","11236","556","EAST 94 STREET","0","8994815","317","05/31/2022","42","12838021","16043486","Completed","2022-05-10 00:00:00"
" -73.91407133","40.65388196","Brooklyn","11236","9517","AVENUE A","0","8994819","317","05/31/2022","42","12863039","16043886","Completed","2022-05-10 00:00:00"
" -73.91272845","40.65392819","Brooklyn","11212","1266","LINDEN BOULEVARD","0","9097910","317","05/31/2022","42","12863040","16290034","Completed","2022-05-10 00:00:00"
" -73.91306351","40.65347991","Brooklyn","11236","618","EAST 96 STREET","0","9098175","317","05/31/2022","42","12863041","16289504","Completed","2022-05-10 00:00:00"
" -73.94444555","40.82062562","Manhattan","10030","311","WEST 141 STREET","0","2307588","110","05/31/2022","9","2110837","18514884","Not Completed",""
" -73.91274312","40.65335349","Brooklyn","11236","627","EAST 96 STREET","0","9097907","317","05/31/2022","42","12863042","16289500","Completed","2022-05-10 00:00:00"
" -73.91241350","40.65304991","Brooklyn","11236","647","EAST 96 STREET","0","9098173","317","05/31/2022","42","12838022","16290031","Completed","2022-05-10 00:00:00"
" -73.91082433","40.65315510","Brooklyn","11236","667","ROCKAWAY PKWY","0","5014755","317","05/31/2022","42","12863043","16290026","Completed","2022-05-10 00:00:00"
" -73.91060165","40.65330894","Brooklyn","11236","660","EAST 98 ST","0","9098172","317","05/31/2022","42","12838023","16290028","Completed","2022-05-10 00:00:00"
" -73.91367069","40.65134544","Brooklyn","11236","9301","AVENUE B","0","8998752","317","05/31/2022","42","12863044","16051692","Completed","2022-05-10 00:00:00"
" -73.91383271","40.65124371","Brooklyn","11236","9301","AVENUE B","0","8998753","317","05/31/2022","42","12863045","16051693","Completed","2022-05-10 00:00:00"
" -73.91400099","40.65113721","Brooklyn","11236","9301","AVENUE B","0","9020954","317","05/31/2022","42","12863046","16111955","Completed","2022-05-10 00:00:00"
" -73.91247935","40.65064513","Brooklyn","11236","727","EAST 94 STREET","0","9098164","317","05/31/2022","42","12828254","16290017","Completed","2022-05-10 00:00:00"
" -73.91243005","40.65045173","Brooklyn","11236","734","EAST 94 STREET","0","9097898","317","05/31/2022","42","12838024","16289486","Completed","2022-05-10 00:00:00"
" -73.91219527","40.65039357","Brooklyn","11236","739","EAST 94 STREET","0","9098166","317","05/31/2022","42","12863047","16290019","Completed","2022-05-10 00:00:00"
" -73.91506077","40.65042755","Brooklyn","11236","696","EAST  92 STREET","0","2636748","317","05/31/2022","42","12838025","16289485","Completed","2022-05-10 00:00:00"
" -73.91541824","40.65018851","Brooklyn","11236","701","EAST  91 STREET","0","2636751","317","05/31/2022","42","12863048","16290013","Completed","2022-05-10 00:00:00"
" -73.91588235","40.65024478","Brooklyn","11236","9023 ","AVENUE B","0","9019301","317","05/31/2022","42","12863049","16107356","Completed","2022-05-10 00:00:00"
" -73.91661029","40.65090018","Brooklyn","11236","658","EAST 91 STREET","0","9019300","317","05/31/2022","42","12838026","16107355","Completed","2022-05-10 00:00:00"
" -73.91758081","40.65177012","Brooklyn","11236","9023","AVENUE A","0","5906957","317","05/31/2022","42","12863050","16037586","Completed","2022-05-10 00:00:00"
" -73.91765346","40.65183510","Brooklyn","11236","9023","AVENUE A","0","5906956","317","05/31/2022","42","12863051","16038407","Completed","2022-05-10 00:00:00"
" -73.91802095","40.65216404","Brooklyn","11236","596","EAST 91 STREET","0","8993516","317","05/31/2022","42","12863052","16037588","Completed","2022-05-10 00:00:00"
" -73.91884798","40.65167014","Brooklyn","11236","618","REMSEN AV","0","5011931","317","05/31/2022","45","12863053","16320689","Completed","2022-05-10 00:00:00"
" -73.91870372","40.65054713","Brooklyn","11236","8902","AVE A","0","9133733","317","05/31/2022","45","12838027","16380834","Completed","2022-05-10 00:00:00"
" -73.92025642","40.65084835","Brooklyn","11236","15","EAST 88 STREET","0","9133735","317","05/31/2022","45","12863054","16381638","Completed","2022-05-10 00:00:00"
" -73.92023822","40.65192813","Brooklyn","11236","17","EAST 89 STREET","0","9133331","317","05/31/2022","45","12863055","16379597","Completed","2022-05-10 00:00:00"
" -73.92008769","40.65164757","Brooklyn","11236","38","EAST 89 STREET","0","9133734","317","05/31/2022","45","12838028","16381636","Completed","2022-05-10 00:00:00"
" -73.92372627","40.66058353","Brooklyn","11212","212","EAST 94 STREET","0","8386108","317","05/31/2022","41","12838029","14319306","Completed","2022-05-10 00:00:00"
" -73.92051638","40.66031466","Brooklyn","11212","2036","CLARKSON AVE","0","9340801","317","05/31/2022","41","12863056","16884093","Completed","2022-05-10 00:00:00"
" -73.92043822","40.66024756","Brooklyn","11212","2036","CLARKSON AVE","0","9340802","317","05/31/2022","41","12828255","16884094","Completed","2022-05-10 00:00:00"
" -73.91777966","40.66026844","Brooklyn","11212","320","EAST 98 STREET","0","7100560","317","05/31/2022","41","12838031","10905358","Completed","2022-05-10 00:00:00"
" -73.91770543","40.66020644","Brooklyn","11212","320","EAST 98 STREET","0","7100967","317","05/31/2022","41","12838032","10905359","Completed","2022-05-10 00:00:00"
" -73.91490121","40.65768478","Brooklyn","11212","444","EAST 98 STREET","0","7100553","317","05/31/2022","42","12863057","10904947","Completed","2022-05-10 00:00:00"
" -73.91374776","40.65520746","Brooklyn","11212","554","ROCKAWAY PKWY","0","5008482","317","05/31/2022","42","12838033","16610025","Completed","2022-05-10 00:00:00"
" -73.94172273","40.81289734","Manhattan","10037","465","LENOX AVENUE","0","2313341","110","05/31/2022","9","2116590","18439916","Not Completed",""
" -73.85024650","40.65787355","Queens","11414","81-19","159 AVENUE","0","8968530","410","05/31/2022","32","12838034","15983403","Completed","2022-05-09 00:00:00"
" -73.85032364","40.65585399","Queens","11414","81-08","160 AVENUE","0","2731947","410","05/31/2022","32","12838035","15983412","Completed","2022-05-09 00:00:00"
" -73.84998871","40.65680614","Queens","11414","159-30","82 ST","0","8968543","410","05/31/2022","32","12838036","15983399","Completed","2022-05-09 00:00:00"
" -73.85051413","40.65893679","Queens","11414","158-14","82 STREET","0","8968540","410","05/31/2022","32","12863058","15983428","Completed","2022-05-09 00:00:00"
" -73.85046175","40.65871528","Queens","11414","158-22","82 STREET","0","8968539","410","05/31/2022","32","12838037","15983430","Completed","2022-05-09 00:00:00"
" -73.85043068","40.65859589","Queens","11414","158-26","82 STREET","0","8968535","410","05/31/2022","32","12841783","15983401","Completed","2022-05-09 00:00:00"
" -73.85040565","40.65849337","Queens","11414","158-30","82 STREET","0","8968536","410","05/31/2022","32","12863059","15983426","Completed","2022-05-09 00:00:00"
" -73.85037520","40.65838682","Queens","11414","158-34","82 STREET","0","8968532","410","05/31/2022","32","12838038","15983413","Completed","2022-05-09 00:00:00"
" -73.85029894","40.65805533","Queens","11414","158-46","82 STREET","0","8968546","410","05/31/2022","32","12863061","15983427","Completed","2022-05-09 00:00:00"
" -73.85026995","40.65794584","Queens","11414","158-50","82 STREET","0","8968548","410","05/31/2022","32","12863062","15983418","Completed","2022-05-09 00:00:00"
" -73.84992166","40.65707121","Queens","11414","159-19","82 STREET","0","8968527","410","05/31/2022","32","12838039","15983409","Completed","2022-05-09 00:00:00"
" -73.84996742","40.65672165","Queens","11414","159-36","82 ST","0","8968529","410","05/31/2022","32","12838040","15983400","Completed","2022-05-09 00:00:00"
" -73.84991734","40.65653176","Queens","11414","159-40","82 STREET","0","8968537","410","05/31/2022","32","12863063","15983410","Completed","2022-05-09 00:00:00"
" -73.84977852","40.65649116","Queens","11414","159-43","82 STREET","0","4991636","410","05/31/2022","32","12838041","15983415","Completed","2022-05-09 00:00:00"
" -73.85021427","40.65603177","Queens","11414","159-052","82 STREET","0","8968534","410","05/31/2022","32","12863064","15983417","Completed","2022-05-09 00:00:00"
" -73.85004716","40.65604911","Queens","11414","159-52","82 STREET","0","2731924","410","05/31/2022","32","12838042","15983408","Completed","2022-05-09 00:00:00"
" -73.84987321","40.66068430","Queens","11414","157-17","83 STREET","0","2615955","410","05/31/2022","32","12838043","15983420","Completed","2022-05-09 00:00:00"
" -73.84904598","40.65737591","Queens","11414","159-15","83 STREET","0","8968531","410","05/31/2022","32","12838045","15983414","Completed","2022-05-09 00:00:00"
" -73.84884259","40.65656363","Queens","11414","159-45","83 STREET","0","8968538","410","05/31/2022","32","12863065","15983421","Completed","2022-05-09 00:00:00"
" -73.84705361","40.65460897","Queens","11414","161-003","84 STREET","0","4933605","410","05/31/2022","32","12838046","16123459","Completed","2022-05-09 00:00:00"
" -73.84696046","40.65462509","Queens","11414","161-003","84 STREET ","0","9027580","410","05/31/2022","32","12838047","16123457","Completed","2022-05-09 00:00:00"
" -73.84642589","40.65427229","Queens","11414","161-16","85 STREET","0","2730169","410","05/31/2022","32","12838048","12975546","Completed","2022-05-09 00:00:00"
" -73.84626874","40.65361039","Queens","11414","161-040","85 STREET","0","7843465","410","05/31/2022","32","12863066","12975549","Completed","2022-05-09 00:00:00"
" -73.84623001","40.65348482","Queens","11414","161-44","85 STREET","0","2730175","410","05/31/2022","32","12864575","12982011","Completed","2022-05-09 00:00:00"
" -73.84503874","40.65248242","Queens","11414","162-024","86 STREET","0","9479587","410","05/31/2022","32","12838049","17280076","Completed","2022-05-03 00:00:00"
" -73.84501617","40.65236740","Queens","11414","162-028","86 STREET","0","7812874","410","05/31/2022","32","12863067","12904639","Completed","2022-05-03 00:00:00"
" -73.84482849","40.65227086","Queens","11414","162-031","86 STREET","0","7812486","410","05/31/2022","32","12863068","12904638","Completed","2022-05-03 00:00:00"
" -73.84495642","40.65214870","Queens","11414","162-036","86 STREET","0","7812485","410","05/31/2022","32","12863069","12905058","Completed","2022-05-03 00:00:00"
" -73.84222350","40.64938880","Queens","11414","164-025","88 STREET","0","5186470","410","05/31/2022","32","12838050","16124781","Completed","2022-05-09 00:00:00"
" -73.84229788","40.64848800","Queens","11414","164-052","88 STREET","0","7812865","410","05/31/2022","32","12863070","12904616","Completed","2022-05-09 00:00:00"
" -73.84002166","40.65153203","Queens","11414","163-30","91 STREET","0","5017511","410","05/31/2022","32","12863071","16123465","Completed","2022-05-02 00:00:00"
" -73.83999903","40.65143836","Queens","11414","163-34","91 STREET","0","5017878","410","05/31/2022","32","12838051","16123461","Completed","2022-05-09 00:00:00"
" -73.83997712","40.65134766","Queens","11414","163-36","91 STREET","0","4955469","410","05/31/2022","32","12863072","16123467","Completed","2022-05-09 00:00:00"
" -73.83900109","40.65177597","Queens","11414","163-22","92 STREET","0","9027692","410","05/31/2022","32","12838052","16123903","Completed","2022-05-09 00:00:00"
" -73.83898051","40.65170171","Queens","11414","163-26","92 STREET","0","9027690","410","05/31/2022","32","12838053","16123907","Completed","2022-05-09 00:00:00"
" -73.83910507","40.65162156","Queens","11414","163-26","92 STREET","0","9027693","410","05/31/2022","32","12863074","16123908","Completed","2022-05-02 00:00:00"
" -73.83896791","40.65163580","Queens","11414","163-26","92 STREET","0","9027694","410","05/31/2022","32","12838054","16123906","Completed","2022-05-09 00:00:00"
" -73.83891769","40.65145722","Queens","11414","163-34","92 STREET","0","9027575","410","05/31/2022","32","12838055","16123455","Completed","2022-05-09 00:00:00"
" -73.83887564","40.65128518","Queens","11414","163-38","92 STREET","0","9027578","410","05/31/2022","32","12863075","16123456","Completed","2022-05-09 00:00:00"
" -73.83889991","40.65137614","Queens","11414","163-34","92 STREET","0","9027576","410","05/31/2022","32","12838056","16123460","Completed","2022-05-09 00:00:00"
" -73.85032833","40.65816784","Queens","11414","158-42","82 STREET","0","8968541","410","05/31/2022","32","12863060","15983422","Completed","2022-05-09 00:00:00"
" -73.84989365","40.65696398","Queens","11414","159-25","82 STREET","0","4954446","410","05/31/2022","32","12865425","15983406","Completed","2022-05-09 00:00:00"
" -73.84986523","40.65683078","Queens","11414","159-29","82 STREET","0","8968544","410","05/31/2022","32","12865426","15983404","Completed","2022-05-09 00:00:00"
" -73.84506499","40.65257536","Queens","11414","162-020","86 STREET","0","7812487","410","05/31/2022","32","12865427","12904640","Completed","2022-05-03 00:00:00"
" -73.93881114","40.63448748","Brooklyn","11210","3910","GLENWOOD ROAD","0","7202697","317","05/31/2022","45","12866348","11117124","Completed","2022-05-11 00:00:00"
" -73.93919975","40.63211095","Brooklyn","11210","3824","AVENUE H","0","7202666","317","05/31/2022","45","12838057","11115274","Completed","2022-05-11 00:00:00"
" -73.93928107","40.63210534","Brooklyn","11210","3824","AVENUE H","0","7207477","317","05/31/2022","45","12838058","11117428","Completed","2022-05-11 00:00:00"
" -73.94028903","40.63203974","Brooklyn","11210","3716","AVENUE H","0","7207479","317","05/31/2022","45","12838059","11115278","Completed","2022-05-11 00:00:00"
" -73.93940003","40.63208544","Brooklyn","11210","3816","AVENUE H","0","4026514","317","05/31/2022","45","12838060","11117077","Completed","2022-05-11 00:00:00"
" -73.81587347","40.58498193","Queens","11693","160","BEACH 94 STREET","0","318349","414","05/31/2022","32","12867211","671700","Completed","2022-05-10 00:00:00"
" -73.81620297","40.58549443","Queens","11693","92-050","HOLLAND AVENUE","0","9526141","414","05/31/2022","32","12867213","17405091","Completed","2022-05-10 00:00:00"
" -73.81322948","40.58473738","Queens","11693","121","BEACH 91 STREET","0","1728070","414","05/31/2022","32","12867214","1926742","Completed","2022-05-10 00:00:00"
" -73.81638742","40.58767666","Queens","11693","321","BEACH  92 STREET","0","6203948","414","05/31/2022","32","12838066","8624922","Completed","2022-05-10 00:00:00"
" -73.81644037","40.58774465","Queens","11693","323","BEACH  92 STREET","0","6203949","414","05/31/2022","32","12838067","8624923","Completed","2022-05-10 00:00:00"
" -73.81657894","40.58792715","Queens","11693","331","BEACH  92 STREET","0","6203947","414","05/31/2022","32","12867218","8624921","Completed","2022-05-10 00:00:00"
" -73.81661942","40.58798439","Queens","11693","331","BEACH  92 STREET","0","6203946","414","05/31/2022","32","12838068","8624920","Completed","2022-05-10 00:00:00"
" -73.80369810","40.59067767","Queens","11692","76-002","BEACH CHANNEL DRIVE","0","320363","414","05/31/2022","31","12838073","679304","Completed","2022-05-10 00:00:00"
" -73.80387447","40.59048617","Queens","11692","76-002","BEACH CHANNEL DRIVE","0","322762","414","05/31/2022","31","12838074","676510","Completed","2022-05-10 00:00:00"
" -73.80394013","40.59047973","Queens","11692","76-002","BEACH CHANNEL DRIVE","0","321967","414","05/31/2022","31","12867221","675716","Completed","2022-05-10 00:00:00"
" -73.80400344","40.59047090","Queens","11692","76-002","BEACH CHANNEL DRIVE","0","321969","414","05/31/2022","31","12838075","677306","Completed","2022-05-10 00:00:00"
" -73.84668827","40.58063959","Queens","11694","125-003","CRONSTON AVENUE","0","9410386","414","05/31/2022","32","12838078","17073255","Completed","2022-05-11 00:00:00"
" -73.91942625","40.62969837","Brooklyn","11234","964","EAST 59 STREET","0","9282144","318","05/31/2022","46","12838089","16730016","Completed","2022-05-12 00:00:00"
" -73.91944181","40.62991011","Brooklyn","11234","954","EAST 59 STREET","0","9374537","318","05/31/2022","46","12876293","16961378","Completed","2022-05-12 00:00:00"
" -73.91533093","40.63282817","Brooklyn","11236","928","EAST  76 STREET","0","2883273","318","05/31/2022","46","12838090","16961379","Completed","2022-05-12 00:00:00"
" -73.91491975","40.63262979","Brooklyn","11236","928","EAST  76 STREET","0","2883276","318","05/31/2022","46","12838091","16961380","Completed","2022-05-12 00:00:00"
" -73.91427020","40.63233580","Brooklyn","11236","928","EAST 76 STREET","0","2883282","318","05/31/2022","46","12876294","16961381","Completed","2022-05-12 00:00:00"
" -73.91415585","40.63229109","Brooklyn","11236","928","EAST  76 STREET","0","2883283","318","05/31/2022","46","12876295","16961382","Completed","2022-05-12 00:00:00"
" -73.95489684","40.63379294","Brooklyn","11210","671","EAST  23 STREET","0","5479895","314","05/31/2022","45","12876296","6645255","Completed","2022-04-18 00:00:00"
" -73.95324390","40.63534226","Brooklyn","11210","2755","BEDFORD AVENUE","0","7435380","314","05/31/2022","45","12876297","11667674","Completed","2022-04-18 00:00:00"
" -73.97045614","40.63045756","Brooklyn","11230","622","FOSTER AVENUE","0","7439308","314","05/31/2022","40","12838092","11679622","Completed","2022-04-26 00:00:00"
" -73.97056250","40.63040576","Brooklyn","11230","622","FOSTER AVENUE","0","1570108","314","05/31/2022","40","12838093","16721109","Completed","2022-04-26 00:00:00"
" -73.97628066","40.62765261","Brooklyn","11230","102","FOSTER AVENUE","0","8510008","314","05/31/2022","44","12876747","14688217","Completed","2022-04-26 00:00:00"
" -73.94740741","40.63103320","Brooklyn","11210","2201","NOSTRAND AVENUE","0","8752631","314","05/31/2022","45","12876748","15447796","Completed","2022-04-18 00:00:00"
" -73.94740202","40.63092598","Brooklyn","11210","2201","NOSTRAND AVENUE","0","8752632","314","05/31/2022","45","12838094","15447797","Completed","2022-04-18 00:00:00"
" -73.94739427","40.63084527","Brooklyn","11210","2201","NOSTRAND AVENUE","0","8753038","314","05/31/2022","45","12838095","15447798","Completed","2022-04-18 00:00:00"
" -73.94759157","40.63112345","Brooklyn","11210","2201","NOSTRAND AVENUE","0","8753039","314","05/31/2022","45","12876298","15447800","Completed","2022-04-18 00:00:00"
" -73.94758775","40.63101504","Brooklyn","11210","2201","NOSTRAND AVENUE","0","8752634","314","05/31/2022","45","12876299","15447397","Completed","2022-04-18 00:00:00"
" -73.94609260","40.63148742","Brooklyn","11210","1599","FLATBUSH AVENUE","0","8752636","314","05/31/2022","45","12876300","15447400","Completed","2022-04-18 00:00:00"
" -73.94600978","40.63141591","Brooklyn","11210","1599","FLATBUSH AVENUE","0","8753040","314","05/31/2022","45","12876301","15447801","Completed","2022-04-18 00:00:00"
" -73.94594025","40.63134797","Brooklyn","11210","1599","FLATBUSH AVENUE","0","8752637","314","05/31/2022","45","12876302","15447401","Completed","2022-04-18 00:00:00"
" -73.94585979","40.63127288","Brooklyn","11210","1599","FLATBUSH AVENUE","0","8753041","314","05/31/2022","45","12876303","15447402","Completed","2022-04-18 00:00:00"
" -73.94577463","40.63118945","Brooklyn","11210","1599","FLATBUSH AVENUE","0","8752638","317","05/31/2022","45","12838096","15447802","Completed","2022-04-18 00:00:00"
" -73.94640114","40.63148925","Brooklyn","11210","1598","FLATBUSH AVENUE","0","8753043","314","05/31/2022","45","12876304","15447403","Completed","2022-04-18 00:00:00"
" -73.94631206","40.63140822","Brooklyn","11210","1598","FLATBUSH AVENUE","0","8753046","314","05/31/2022","45","12838097","15447404","Completed","2022-04-18 00:00:00"
" -73.94617690","40.63128068","Brooklyn","11210","1620","FLATBUSH AVENUE","0","8753042","314","05/31/2022","45","12838098","15447803","Completed","2022-04-18 00:00:00"
" -73.94604878","40.63115970","Brooklyn","11210","1620","FLATBUSH AVENUE","0","8753045","314","05/31/2022","45","12876305","15447405","Completed","2022-04-18 00:00:00"
" -73.94592536","40.63103990","Brooklyn","11210","1620","FLATBUSH AVENUE","0","8753044","314","05/31/2022","45","12838099","15447804","Completed","2022-04-18 00:00:00"
" -73.95364031","40.63572770","Brooklyn","11210","2414","FARRAGUT ROAD","0","8878470","314","05/31/2022","45","12838100","15775005","Completed","2022-04-18 00:00:00"
" -73.95227721","40.63600719","Brooklyn","11210","2601","FARRAGUT ROAD","0","8754284","314","05/31/2022","45","12876306","15448666","Completed","2022-04-18 00:00:00"
" -73.95202193","40.63603539","Brooklyn","11210","2601","FARRAGUT ROAD","0","8870443","314","05/31/2022","45","12828261","15751677","Completed","2022-04-18 00:00:00"
" -73.95137078","40.63597508","Brooklyn","11210","2630","FARRAGUT ROAD","0","8754285","314","05/31/2022","45","12877034","15449068","Completed","2022-04-18 00:00:00"
" -73.95176407","40.63606533","Brooklyn","11210","2625","FARRAGUT ROAD","0","8754283","314","05/31/2022","45","12877035","15448668","Completed","2022-04-18 00:00:00"
" -73.73879302","40.60129120","Queens","11691","321","HICKSVILLE ROAD","0","1224834","414","05/31/2022","31","12877037","8624925","Completed","2022-05-12 00:00:00"
" -73.76843973","40.60126353","Queens","11691","32-08","DWIGHT AVENUE","0","2734713","414","05/31/2022","31","12828262","10500493","Completed","2022-05-12 00:00:00"
" -73.76949737","40.59538653","Queens","11691","312","BEACH  37 STREET","0","6900532","414","05/31/2022","31","12838103","10500492","Completed","2022-05-12 00:00:00"
" -73.77391997","40.59554369","Queens","11691","42-15","BEACH CHANNEL DRIVE","0","9391285","414","05/31/2022","31","12838105","17014733","Completed","2022-05-12 00:00:00"
" -73.77390700","40.59545133","Queens","11691","42-15","BEACH CHANNEL DRIVE","0","9391284","414","05/31/2022","31","12838106","17014732","Completed","2022-05-12 00:00:00"
" -73.77389562","40.59535184","Queens","11691","42-15","BEACH CHANNEL DRIVE","0","9391283","414","05/31/2022","31","12877040","17014731","Completed","2022-05-12 00:00:00"
" -73.78038209","40.59527912","Queens","11691","49-001","BEACH CHANNEL DRIVE","0","535706","414","05/31/2022","31","12877042","893440","Completed","2022-05-12 00:00:00"
" -73.77455363","40.59583797","Queens","11691","404","BEACH 43 STREET","0","1742076","414","05/31/2022","31","12838107","1939549","Completed","2022-05-12 00:00:00"
" -73.78027807","40.59529068","Queens","11691","49-001","BEACH CHANNEL DRIVE","0","9479660","414","05/31/2022","31","12838108","17466687","Completed","2022-05-12 00:00:00"
" -73.95164287","40.63607719","Brooklyn","11210","2625","FARRAGUT ROAD","0","8753880","314","05/31/2022","45","12877044","15449067","Completed","2022-04-18 00:00:00"
" -73.95151854","40.63608905","Brooklyn","11210","1402","FLATBUSH AVENUE","0","8753879","314","05/31/2022","45","12838110","15448667","Completed","2022-04-18 00:00:00"
" -73.78630713","40.59450995","Queens","11692","365","BEACH 56 STREET","0","314765","414","05/31/2022","31","12877045","668108","Completed","2022-05-12 00:00:00"
" -73.78623333","40.59380266","Queens","11692","365","BEACH 56 STREET","0","310368","414","05/31/2022","31","12838112","670104","Completed","2022-05-12 00:00:00"
" -73.95188705","40.63591914","Brooklyn","11210","1","KENILWORTH PLACE","0","8753881","314","05/31/2022","45","12877046","15448670","Completed","2022-04-18 00:00:00"
" -73.78622352","40.59369602","Queens","11692","365","BEACH 56 STREET","0","311966","414","05/31/2022","31","12828265","665709","Completed","2022-05-12 00:00:00"
" -73.95177367","40.63593100","Brooklyn","11210","1","KENILWORTH PLACE","0","8753882","314","05/31/2022","45","12877047","15448669","Completed","2022-04-18 00:00:00"
" -73.78619871","40.59339528","Queens","11692","365","BEACH 56 STREET","0","313167","414","05/31/2022","31","12877048","667317","Completed","2022-05-12 00:00:00"
" -73.78617842","40.59321585","Queens","11692","365","BEACH 56 STREET","0","310358","414","05/31/2022","31","12838113","670096","Completed","2022-05-12 00:00:00"
" -73.78614325","40.59284345","Queens","11692","365","BEACH 56 STREET","0","311568","414","05/31/2022","31","12877049","665383","Completed","2022-05-12 00:00:00"
" -73.78613414","40.59274283","Queens","11692","365","BEACH 56 STREET","0","313953","414","05/31/2022","31","12838114","668907","Completed","2022-05-12 00:00:00"
" -73.78727279","40.59439096","Queens","11692","353","BEACH 57 STREET","0","309630","414","05/31/2022","31","12838115","670098","Completed","2022-05-12 00:00:00"
" -73.78730785","40.59442319","Queens","11692","353","BEACH 57 STREET","0","311957","414","05/31/2022","31","12877050","668103","Completed","2022-05-12 00:00:00"
" -73.95709856","40.64185432","Brooklyn","11226","1162","FLATBUSH AVENUE","0","8753888","314","05/31/2022","40","12838116","15449074","Completed","2022-04-18 00:00:00"
" -73.95699463","40.64174349","Brooklyn","11226","1162","FLATBUSH AVENUE","0","8754286","314","05/31/2022","40","12877051","15448674","Completed","2022-04-18 00:00:00"
" -73.78726037","40.59416669","Queens","11692","349","BEACH 57 STREET","0","317144","414","05/31/2022","31","12838117","672488","Completed","2022-05-12 00:00:00"
" -73.78727026","40.59426505","Queens","11692","349","BEACH 57 STREET","0","297885","414","05/31/2022","31","12877052","653615","Completed","2022-05-12 00:00:00"
" -73.95671881","40.64146534","Brooklyn","11226","1180","FLATBUSH AVENUE","0","8754287","314","05/31/2022","40","12838118","15448675","Completed","2022-04-18 00:00:00"
" -73.78875309","40.58928929","Queens","11692","115","BEACH 59 STREET","0","9526149","414","05/31/2022","31","12828266","17280128","Completed","2022-05-12 00:00:00"
" -73.95189361","40.63667198","Brooklyn","11210","1382","FLATBUSH AVENUE","0","8754289","314","05/31/2022","45","12877055","15448676","Completed","2022-04-18 00:00:00"
" -73.95173033","40.63682004","Brooklyn","11210","1393","FLATBUSH AVENUE","0","2498594","314","05/31/2022","45","12838121","15449070","Completed","2022-04-18 00:00:00"
" -73.95155524","40.63664910","Brooklyn","11210","1401","FLATBUSH AVENUE","0","8753883","314","05/31/2022","45","12838122","15449069","Completed","2022-04-18 00:00:00"
